FLDNAME	Compound.Name	SMILES	PubChemID	LipidName	Raw (beta)	Raw (95% CI)	Raw (95% CI)	Raw (pvalue)	Adjusted  (beta)	Adjusted (95% CI)	Adjusted (95% CI)	Adjusted (pvalue)
UCD.Lipid.223	TG (54:3)	PHYFQTYBJUILEZ-IUPFWZBJSA-N	8.7	UCD.Lipid.223	0.0231050055374102	-0.168389706761603	0.214611175344416	0.812637890466174	-0.00688814861758586	-0.227058213962575	0.213716199163537	0.951028558375354
UCD.Lipid.224	TG (54:4)	BRLGHZXETDWABO-NOFIOOQLSA-N	9.9	UCD.Lipid.224	0.0653681491375636	-0.125668127299768	0.257362087641649	0.502622158643148	0.00647248657142135	-0.210941075779719	0.224218286915158	0.953397301169065
UCD.Lipid.225	TG (54:5)	VVEBTVMJPTZDHO-YQFZQLSNSA-N	6	UCD.Lipid.225	0.100005460728832	-0.09228324985453	0.293838604801414	0.308862905823282	0.0382846514859304	-0.182692352870866	0.260896941343689	0.734520555126037
UCD.Lipid.226	TG (54:6)	HBOQXIRUPVQLKX-BBWANDEASA-N	9.4	UCD.Lipid.226	0.101768777603423	-0.0907046715064798	0.29562378796106	0.300543151161422	-0.00724224970846773	-0.231460964775016	0.216878976321015	0.949383742468915
UCD.Lipid.227	TG (54:8)	BMPVTDWOWBNPJU-NYRSPQLFSA-N	20.7	UCD.Lipid.227	0.117642386671385	-0.0781695890654704	0.31531562706235	0.239829428064399	0.0297713776177635	-0.204084937548277	0.262418369612241	0.801835682567282
UCD.Lipid.228	TG (56:1)	OCYFAHIHWCVZKS-FHSLLVMSSA-N	12.1	UCD.Lipid.228	-0.129085928915445	-0.335202272672652	0.0723243106227288	0.212696522574942	-0.122803093765185	-0.360253958957094	0.109740823499716	0.304078668162893
UCD.Lipid.229	TG (56:2)	PDEQUPGHMOMBFC-FYEHETCMSA-N	14	UCD.Lipid.229	-0.1158941872175	-0.321586017284169	0.0851245022521102	0.262125909969098	-0.127371399733774	-0.370432291638769	0.111043063037774	0.298054490715344
UCD.Lipid.230	TG (56:3)	QXMHHXQBBKDSSL-BAQZNRHJSA-N	16.4	UCD.Lipid.230	-0.124992877485862	-0.324812668268076	0.0707314654014681	0.214105062744317	-0.0976720653344933	-0.330354526080482	0.12989891562454	0.404043086437726
UCD.Lipid.231	TG (56:4)	YONCDTJKIZDSKQ-IYASBODOSA-N	9.9	UCD.Lipid.231	-0.0232336178607257	-0.216082155196486	0.168278889221933	0.812210586345479	-0.0684147721055536	-0.290921798210313	0.15274733613304	0.544405419778952
UCD.Lipid.232	TG (56:5)	UHEJWASONFIROS-YPSHDQQVSA-N	18.2	UCD.Lipid.232	0.0473955030166621	-0.145308106048007	0.240189606362206	0.628971445912394	0.0170331101250531	-0.206942142030238	0.241302753844027	0.881263675433933
UCD.Lipid.233	TG (56:6)	ZTNDRFCABXFVMY-WJTCTALZSA-N	14.4	UCD.Lipid.233	0.0314892546016372	-0.160670846504815	0.223476773733243	0.74740147656979	-0.0157209397046983	-0.240058949500743	0.207942597771944	0.890320953862343
UCD.Lipid.234	TG (56:7)	DODZUDCYRVWEOJ-GKZBLMSTSA-N	21.1	UCD.Lipid.234	-0.0501956626260495	-0.244684053497909	0.142689809043286	0.610666895829091	-0.133414205067627	-0.363031263270096	0.0931669331029632	0.25044071846837
UCD.Lipid.235	TG (56:8)	UBGUHMDKBGQUND-VPFWBQFRSA-N	9.9	UCD.Lipid.235	-0.345971546773909	-0.554669917135165	-0.145358625547959	0.000895859803173312	-0.363280119659399	-0.601216230937095	-0.13315772076089	0.00228412735717078
UCD.Lipid.236	TG (56:9)	HTODETRMAVZETG-GOCHBVGNSA-N	13	UCD.Lipid.236	-0.199716549792804	-0.400214825420312	-0.00400956781386127	0.0476241375029936	-0.283643310898447	-0.520948472152088	-0.05347361997811	0.0171016628613932
UCD.Lipid.237	TG (57:1)	QLQFCWUGYPUXFE-MKFPQRGTSA-N	26.1	UCD.Lipid.237	-0.119266587733609	-0.321972991683564	0.0795302763734227	0.242718301748711	-0.0914905591223682	-0.328146288712065	0.140586412777616	0.442736884862382
UCD.Lipid.238	TG (57:2)	OQPANTOJGGHRCB-OEIGHXOUSA-N	19.1	UCD.Lipid.238	-0.188635927609274	-0.39352602228323	0.0107289304600787	0.0665741352025842	-0.123158493934553	-0.360233934525228	0.107845283633495	0.300766201150608
UCD.Lipid.239	TG (58:1)	OWZMHFAFGQCCNI-FBXRAONGSA-N	14.1	UCD.Lipid.239	-0.121387389215793	-0.325515835354325	0.0782726341717846	0.23688830057803	-0.110393039433722	-0.343895306121525	0.118800936175515	0.348031462572074
UCD.Lipid.240	TG (58:10)	GXWBCAVCOMAOHT-VMCJOIRWSA-N	11.7	UCD.Lipid.240	-0.25701866289884	-0.460365837213162	-0.0598393139919699	0.0116822588361225	-0.330629383287767	-0.568572493947507	-0.101152477969771	0.00542724148437587
UCD.Lipid.241	TG (58:2)	NFQQJRGJJVQGAV-MEADVOAOSA-N	13.7	UCD.Lipid.241	-0.143930273067381	-0.350211282286312	0.0571088725711546	0.164477673171179	-0.114128097870041	-0.349338839290543	0.117072658449289	0.335813322286737
UCD.Lipid.242	TG (58:3)	RFMSTHTUAZETPD-JJPHLYBUSA-N	13.4	UCD.Lipid.242	-0.162617441420783	-0.371034114296092	0.0401551162645189	0.119826823625445	-0.134541730990518	-0.373348428537922	0.0981797340619169	0.26163659136783
UCD.Lipid.243	TG (58:4)	CCKRHDUCFMOBKX-AAINFQTBSA-N	16.1	UCD.Lipid.243	-0.156892484227631	-0.360029443789941	0.0412307065537299	0.124166435969926	-0.152749024932037	-0.389374902336645	0.0771537212757587	0.19801522520361
UCD.Lipid.244	TG (58:6)	GSNFRUMSEHHPSY-LCXCSEBNSA-N	5.4	UCD.Lipid.244	0.0170979439081248	-0.177850175151846	0.211428996543629	0.86288066356151	0.00789267744867089	-0.220470670858719	0.234559593065352	0.945635780871403
UCD.Lipid.245	TG (58:8)	KWIGMCRWEINBIR-HUPVKWKYSA-N	15.4	UCD.Lipid.245	-0.337956109778403	-0.549255518256884	-0.13546615657271	0.00132737473456251	-0.352628140895652	-0.595337261075676	-0.118359298090774	0.00366165746214911
UCD.Lipid.246	TG (58:9)	RVXFSLZMZOFGEQ-SWIIBWKZSA-N	10.2	UCD.Lipid.246	-0.389943520359012	-0.602228719461961	-0.186272890221314	0.000230074478080516	-0.395804901275891	-0.641686725894275	-0.159831133671392	0.00124631620219179
UCD.Lipid.247	TG (59:2)	ONQVFVNCAXIZPA-OEIGHXOUSA-N	17.6	UCD.Lipid.247	-0.157073882888576	-0.361000583040925	0.041567718763463	0.124888992744215	-0.147718214187876	-0.383558832554849	0.0823292220191116	0.212427913678483
UCD.Lipid.248	TG (59:3)	GFWCWSZOZVIVJH-ZIURWEIWSA-N	13.1	UCD.Lipid.248	-0.175932016767873	-0.380384208717816	0.0237954569184298	0.087072738554709	-0.196088601912515	-0.431963222571354	0.0333874731778565	0.09756024233178
UCD.Lipid.249	TG (60:11)	MDADRLWXQATSON-ULPPZGOQSA-N	14.8	UCD.Lipid.249	-0.339542371421661	-0.552193716538575	-0.136383591897994	0.00132705200549833	-0.368724584358325	-0.616357955111913	-0.132022108993362	0.00276245064292613
UCD.Lipid.250	TG (60:2)	QPNVLDQSHXVPMG-JMYPUKFOSA-N	12	UCD.Lipid.250	-0.118304954986704	-0.322494064598927	0.0814514129820503	0.249239224740415	-0.125010462100808	-0.359420816069174	0.106461789596723	0.291133059681654
UCD.Lipid.251	TG (60:3)	IJOXAPFYWITIHW-KUBXGBLDSA-N	12.1	UCD.Lipid.251	-0.0622527106030839	-0.264749945291699	0.137597077722412	0.542774675543799	-0.0423728294463449	-0.275462270093701	0.189558426958831	0.720040283695242
UCD.Lipid.252	TG (60:4)	WECVQMVSEHWZQR-ULZSGHTGSA-N	13.1	UCD.Lipid.252	-0.00419163553580193	-0.203409173661896	0.194078995812261	0.966915433146554	-0.0627559255681532	-0.294840324726872	0.166723148955143	0.592808858129681
UCD.Lipid.253	TG (60:6)	ZMJSZQBPVUGYMY-KUCWVPRQSA-N	6.9	UCD.Lipid.253	-0.0965527703096243	-0.291976974566993	0.0968367264612745	0.329008005238455	0.00765280482272889	-0.214190046480225	0.230064219233621	0.946015455774007
UCD.Lipid.254	TG (62:3)	QSEFCNRWIMUGOX-QFXJXGHKSA-N	14.4	UCD.Lipid.254	-0.03598790796756	-0.236109930580077	0.162199670746715	0.722332677192271	-0.0595649487691525	-0.292222971436715	0.171735094211371	0.61356736573225
UCD.Lipid.255	TG (62:4)	AHXIACCOHSVLRP-ULZSGHTGSA-N	13.4	UCD.Lipid.255	-0.0820672132806797	-0.281553880282977	0.114582871649923	0.41529622678657	-0.0979025612550773	-0.328762339962191	0.128120727451793	0.399425909353977
UCD.Lipid.256	TG (64:4)	IABPCCHORNRSBT-ULZSGHTGSA-N	15.4	UCD.Lipid.256	-0.0853473714864271	-0.283856196313615	0.109538643384453	0.393449477654724	-0.110983486873509	-0.341249274817722	0.113608664609799	0.337366034896837
UCD.Lipid.257	Ceramide (d32:1)	ZKRPGPZHULJLKJ-JHRQRACZSA-N	14.2	UCD.Lipid.257	0.0902063521625884	-0.100932142939358	0.28233340335914	0.35499836042216	0.118773489233748	-0.107537307822657	0.344416740388011	0.30176551410909
UCD.Lipid.258	Ceramide (d33:1)	QBFXCLDNTKBAPQ-STSAHMJASA-N	10.7	UCD.Lipid.258	0.0831051312936582	-0.108369094836846	0.275690688208877	0.395213993838928	0.0772434240499825	-0.145317303852021	0.300402088770797	0.495967591331345
UCD.Lipid.259	Ceramide (d34:0)	GCGTXOVNNFGTPQ-JHOUSYSJSA-N	15.6	UCD.Lipid.259	-0.257753886659203	-0.465282013796106	-0.0564490938887268	0.0132166526760438	-0.213736425932949	-0.447681785388761	0.0137927928838103	0.0686640388209065
UCD.Lipid.260	Ceramide (d34:1)	YDNKGFDKKRUKPY-TURZORIXSA-N	14	UCD.Lipid.260	0.252856596569229	0.0598864668669009	0.449828333068923	0.0108452455426235	0.229152728833374	-0.000536379755776729	0.461199202071748	0.0511057386308516
UCD.Lipid.261	Ceramide (d34:2)	XXWRZIYYFPIQHE-XPAOSYCESA-N	10.3	UCD.Lipid.261	0.0670419257785635	-0.124003505659903	0.258836437147377	0.491390232453083	0.0118725660353919	-0.23009886787425	0.252018452890074	0.922899174054323
UCD.Lipid.262	Ceramide (d36:1)	MJQIARGPQMNBGT-WWUCIAQXSA-N	11.4	UCD.Lipid.262	0.202921401740298	0.00991484625045303	0.399043596812576	0.0404761307725275	0.208351494967695	-0.0277651706632347	0.448299899714209	0.0855418806486865
UCD.Lipid.263	Ceramide (d38:1)	XWBWIAOWSABHFI-NUKVNZTCSA-N	15.6	UCD.Lipid.263	0.108388148840416	-0.0833317874238027	0.301559699348272	0.268495071286701	0.0788566225074121	-0.144411682624715	0.303470035920496	0.4888667090772
UCD.Lipid.264	Ceramide (d39:1)	WYSRACVJQVNCRW-PQPBPFPMSA-N	14.5	UCD.Lipid.264	-0.00217478790941047	-0.194943340619215	0.189853047380704	0.982280702501149	-0.022162158079804	-0.245481519351883	0.201687089251463	0.84554497069818
UCD.Lipid.265	Ceramide (d40:0)	SXPRAKSDHOEHIG-ZESVVUHVSA-N	22.1	UCD.Lipid.265	0.080391594618168	-0.112564015389086	0.274385382330838	0.414269055079913	0.0991343817080376	-0.12757693331158	0.325416974732234	0.389704658774148
UCD.Lipid.266	Ceramide (d40:1)	KEPQASGDXIEOIL-GLQCRSEXSA-N	15.3	UCD.Lipid.266	0.00865958106428419	-0.184359828646846	0.201259943928775	0.929684517178595	-0.0142239241057285	-0.242699531461779	0.213752988371152	0.90254019829201
UCD.Lipid.267	Ceramide (d40:2)	HILTUFAERVOALR-MQXYEJFFSA-N	9.8	UCD.Lipid.267	0.116261314377499	-0.0767007298857733	0.310878319468854	0.238456823967875	0.0763825879944884	-0.153679853438507	0.306367275137103	0.513988999697582
UCD.Lipid.268	Ceramide (d41:1)	NAJHAHQNQCNWOP-PUYNVXOJSA-N	16.4	UCD.Lipid.268	0.0762660904660157	-0.11513272560862	0.268586238806991	0.434691605124573	0.0691592752997748	-0.158185827055209	0.297106286030461	0.550612737789702
UCD.Lipid.269	Ceramide (d42:0)	BPLYVSYSBPLDOA-WVILEFPPSA-N	10.9	UCD.Lipid.269	-0.0510861889668311	-0.244665635299124	0.141046182421485	0.602777275976269	-0.0473976971922845	-0.274666642563497	0.179237293747505	0.681524195396035
UCD.Lipid.270	Ceramide (d42:1)	ZJVVOYPTFQEGPH-AUTSUKAISA-N	15.2	UCD.Lipid.270	-0.0989765496344992	-0.292929765738325	0.0928871693543668	0.313491837428783	-0.0512414111847879	-0.276258743972727	0.173229415479675	0.654151897722898
UCD.Lipid.271	Ceramide (d42:2) A	VJSBNBBOSZJDKB-KPEYJIHVSA-N	16.1	UCD.Lipid.271	0.127858682176557	-0.0638599070535026	0.32159028509713	0.192433669535378	0.0808165064896724	-0.143079113895525	0.30497921043345	0.478445396419792
UCD.Lipid.272	Ceramide (d43:1)	QHPYSHVSWAOLHS-PVNBSDFKSA-N	15.9	UCD.Lipid.272	-0.129471758014346	-0.326015647090344	0.0636269010276233	0.191634928529613	-0.0761664050279056	-0.297437495502355	0.142999495375881	0.496760469580621
UCD.Lipid.273	Ceramide (d44:1)	CJROVRTUSFQVMR-GVOPMEMSSA-N	15.4	UCD.Lipid.273	-0.225245517500445	-0.424774319628451	-0.0302759428320086	0.0248872231882198	-0.221585705274181	-0.450047825609965	0.00266934096023744	0.0544342854633782
UCD.Lipid.274	CSH_negESI #014	negESI #014	18.3	UCD.Lipid.274	-0.00630332741204243	-0.199644087842694	0.186668131704104	0.948878845816432	0.075109669180772	-0.144215396213114	0.295930695675908	0.502470844391891
UCD.Lipid.275	CSH_negESI #056	negESI #056	10	UCD.Lipid.275	-0.11247384770271	-0.30673812324934	0.0792975813273298	0.252355146333298	-0.0877593446439161	-0.315706281859877	0.137699119345463	0.446997570530909
UCD.Lipid.276	CSH_negESI #109	negESI #109	11.2	UCD.Lipid.276	0.0510818491177417	-0.142011413920359	0.244318297072512	0.603391841720788	0.0367959705441866	-0.187885130069645	0.261190741655796	0.747442431934961
UCD.Lipid.277	CSH_negESI #113	negESI #113	7.6	UCD.Lipid.277	-0.0683947326154155	-0.264220895926717	0.125307281175346	0.490140775127355	-0.107989003331351	-0.336292660131195	0.119035728640598	0.351282037633802
UCD.Lipid.278	CSH_negESI #130	negESI #130	10.8	UCD.Lipid.278	-0.226724902953538	-0.429617623705759	-0.0297953930713972	0.0258183197244002	0.00238697130503773	-0.225252222558489	0.227619866113973	0.983466180500445
UCD.Lipid.279	CSH_negESI #131	negESI #131	12.1	UCD.Lipid.279	-0.0643902100285718	-0.256339109717086	0.126611468555997	0.509193431344639	-0.0452418483079907	-0.263208089576368	0.172142685536681	0.683163259296629
UCD.Lipid.280	CSH_negESI #223	negESI #223	10.7	UCD.Lipid.280	0.168509788785976	-0.0228627614787995	0.362274177241794	0.0856631167783287	0.184761784144831	-0.0368030859969642	0.408572950263101	0.103092029334323
UCD.Lipid.281	CSH_negESI #293	negESI #293	11.9	UCD.Lipid.281	-0.138884045268278	-0.334267743203569	0.053507463030846	0.159344330758633	-0.192486903884334	-0.419185048357502	0.0299632370212669	0.0920991521397511
UCD.Lipid.282	CSH_negESI #377	negESI #377	14.3	UCD.Lipid.282	-0.0356989226312565	-0.229336317993193	0.156582892472608	0.716233813173598	-0.0818932358153673	-0.304339550707252	0.137573677982551	0.466369006901814
UCD.Lipid.283	CSH_negESI #378	negESI #378	9.8	UCD.Lipid.283	0.134907757267127	-0.0563061141232423	0.328093684451293	0.167807618614635	0.106965193177765	-0.114530324281108	0.329705552704024	0.344086734265381
UCD.Lipid.284	CSH_negESI #387	negESI #387	4.5	UCD.Lipid.284	-0.0564141247738233	-0.248718198056236	0.13483497061697	0.563319420355199	-0.0714462731794193	-0.293385137306863	0.150113691373794	0.526646437903747
UCD.Lipid.285	CSH_negESI #405	negESI #405	19.5	UCD.Lipid.285	0.122305734852954	-0.0689856157893011	0.315409654311226	0.21126485897488	0.23434050525796	-0.00412131668527667	0.474976505091281	0.054554034171541
UCD.Lipid.286	CSH_negESI #413	negESI #413	16.7	UCD.Lipid.286	-0.0290561864969775	-0.221316654625632	0.162348876141634	0.766080813808494	-0.0325842107646102	-0.254731241456	0.188296051802611	0.772579156097953
UCD.Lipid.287	CSH_negESI #414	negESI #414	7.5	UCD.Lipid.287	0.10787654468797	-0.0837596791207048	0.301185417713333	0.270898019121273	0.15392848928046	-0.0756995004938215	0.386539048827815	0.190843722654661
UCD.Lipid.288	CSH_negESI #420	negESI #420	8.1	UCD.Lipid.288	-0.181601602003376	-0.377460902859831	0.0109856347516216	0.0662973432613716	-0.172520770415086	-0.398186844093845	0.0494076974618253	0.129911569298476
UCD.Lipid.289	CSH_negESI #501	negESI #501	18.6	UCD.Lipid.289	-0.102932136102941	-0.299847414755389	0.0917922809490115	0.301850221718672	-0.135852830599292	-0.365633382165162	0.0909419853685366	0.242307334573902
UCD.Lipid.290	CSH_negESI #502	negESI #502	9.6	UCD.Lipid.290	-0.0261546099073615	-0.218841419027592	0.165696221563812	0.789339550248904	-0.00742018433809473	-0.228124036540703	0.212913617414841	0.947300927165317
UCD.Lipid.291	CSH_negESI #504	negESI #504	12.6	UCD.Lipid.291	0.0728928446467834	-0.120791108459788	0.267514090370902	0.460553383269247	0.0712394290752845	-0.155178596773651	0.29881121108868	0.5374207216333
UCD.Lipid.292	CSH_negESI #510	negESI #510	24.7	UCD.Lipid.292	-0.143003167187451	-0.345656727461728	0.0552875890320087	0.16077083443373	-0.165490599105155	-0.39856494415112	0.0611744504795138	0.156973630962809
UCD.Lipid.293	CSH_negESI #511	negESI #511	9.3	UCD.Lipid.293	-0.00311676844495384	-0.199005400752736	0.191416915110202	0.974969050323768	0.0683700431822886	-0.157856823224446	0.293038681957224	0.551162577564642
UCD.Lipid.294	CSH_negESI #520	negESI #520	11	UCD.Lipid.294	-0.0415160258175612	-0.234370905918113	0.150065490494778	0.671325718129084	-0.0722244860581802	-0.304341914253868	0.15721265625603	0.53858401751011
UCD.Lipid.295	CSH_negESI #524	negESI #524	10.3	UCD.Lipid.295	-0.113236425660935	-0.308135077024287	0.0791570665150366	0.250599639675843	-0.0723202144956173	-0.293153066820033	0.146981075128327	0.518414233983715
UCD.Lipid.296	CSH_negESI #527	negESI #527	10.9	UCD.Lipid.296	-0.0334625505318858	-0.228655123248018	0.160080106669467	0.73510671673902	0.0112545018144616	-0.218094644062976	0.237845539244382	0.922712636860356
UCD.Lipid.297	CSH_negESI #528	negESI #528	10.9	UCD.Lipid.297	-0.00780242717214098	-0.20102935291353	0.184628782471469	0.936626572541594	0.0165848018586386	-0.21172239151215	0.241966613539326	0.885759704190997
UCD.Lipid.298	CSH_negESI #530	negESI #530	11.5	UCD.Lipid.298	-0.167058705118608	-0.363023566985942	0.0254313839040955	0.0910964422853796	-0.165773536592302	-0.388403654212566	0.0524848175697055	0.139516525676067
UCD.Lipid.299	CSH_negESI #550	negESI #550	7.8	UCD.Lipid.299	-0.0606008102012178	-0.26270072262429	0.13917069283178	0.553203871060548	-0.0463865481886743	-0.275648624024666	0.181313266016756	0.689708148812545
UCD.Lipid.300	CSH_negESI #564	negESI #564	11.8	UCD.Lipid.300	-0.0896260389390233	-0.284315751567742	0.102713829300018	0.362817366172369	0.0123938352530866	-0.216929365216501	0.239860498408351	0.915073842500129
UCD.Lipid.301	CSH_negESI #565	negESI #565	11.6	UCD.Lipid.301	-0.0898225778305515	-0.283844764882442	0.101796947662277	0.360019103965972	-0.0123607297234231	-0.241050926761086	0.214055858186588	0.914988083545496
UCD.Lipid.302	CSH_negESI #569	negESI #569	9.7	UCD.Lipid.302	-0.0631576607179626	-0.255899901503978	0.12808950316629	0.518089811152622	-0.00500864658084736	-0.250156995617419	0.239576398471558	0.9679337912959
UCD.Lipid.303	CSH_negESI #573	negESI #573	10.5	UCD.Lipid.303	-0.112688044707807	-0.309189469432195	0.0805061158049064	0.255768137657582	-0.0965192597885433	-0.328619284262601	0.132380275929865	0.410307790462732
UCD.Lipid.304	CSH_negESI #579	negESI #579	10.9	UCD.Lipid.304	-0.100499734981228	-0.295371429503421	0.0918313107659262	0.307777549292996	-0.0101808139799544	-0.240756580552774	0.217651229761416	0.930450230234372
UCD.Lipid.305	CSH_negESI #580	negESI #580	12.1	UCD.Lipid.305	-0.0634442458400782	-0.258249967141428	0.129198953390675	0.519870320990324	-0.0514344950689952	-0.283905259344355	0.177779582540372	0.661508965707385
UCD.Lipid.306	CSH_negESI #581	negESI #581	10.6	UCD.Lipid.306	-0.0241459864955441	-0.216656874722384	0.167314774409674	0.804824658758477	0.0179786968659697	-0.207983597327407	0.242380231384193	0.875338213511187
UCD.Lipid.307	CSH_negESI #586	negESI #586	10.9	UCD.Lipid.307	-0.0556356349343953	-0.25067109777315	0.137439802164243	0.573157048090085	-0.0055563262018483	-0.232754070444559	0.220477424987716	0.961572548916316
UCD.Lipid.308	CSH_negESI #587	negESI #587	6.7	UCD.Lipid.308	0.0970257303373335	-0.094529823360353	0.290184930245042	0.321791194924289	0.157504023532946	-0.0772588603420491	0.392958354565	0.18806239660477
UCD.Lipid.309	CSH_negESI #589	negESI #589	7.7	UCD.Lipid.309	-0.206390926680114	-0.406239047644064	-0.0112075706355014	0.0400815220634276	-0.208674830945539	-0.445946891616014	0.0246564061013001	0.081404208454744
UCD.Lipid.310	CSH_negESI #590	negESI #590	9.1	UCD.Lipid.310	0.133485047325591	-0.0585765236541851	0.327579724530758	0.174337074198907	0.168024747191919	-0.0671484662759748	0.406652260598365	0.163397758880588
UCD.Lipid.311	CSH_negESI #591	negESI #591	8.8	UCD.Lipid.311	0.0960631328548612	-0.0955018009624352	0.288950789365061	0.326266218522386	0.094621659112409	-0.129719100350024	0.320525504716543	0.408957451313137
UCD.Lipid.312	CSH_negESI #592	negESI #592	4.4	UCD.Lipid.312	-0.0684505906133319	-0.260996603239118	0.122796372803784	0.483436646531467	-0.0834168828537003	-0.304692929431535	0.137262610990706	0.458175753747293
UCD.Lipid.313	CSH_negESI #593	negESI #593	8.5	UCD.Lipid.313	-0.263705084241314	-0.466349409433979	-0.0670553169992432	0.00946133092811815	-0.204920103679656	-0.437084605389293	0.0222143280273333	0.0795365422166265
UCD.Lipid.314	CSH_negESI #598	negESI #598	7.9	UCD.Lipid.314	0.100949449421936	-0.0903894884216592	0.294090419378401	0.302312484814117	0.131546587755144	-0.10255156516462	0.366648741135106	0.270469724629283
UCD.Lipid.315	CSH_negESI #599	negESI #599	8.5	UCD.Lipid.315	-0.102949195733814	-0.297661584332952	0.0898680957159284	0.296582099900667	-0.107436081097589	-0.339801653822181	0.122453382847415	0.361110767420188
UCD.Lipid.316	CSH_negESI #600	negESI #600	8.8	UCD.Lipid.316	0.116602594290691	-0.0755846610172471	0.31047892588354	0.235296819224309	0.1454364433158	-0.0906783577301068	0.38426711139948	0.228822403779269
UCD.Lipid.317	CSH_negESI #612	negESI #612	2.7	UCD.Lipid.317	-0.154877810702913	-0.355501125799456	0.0414495693992385	0.125070560535775	-0.132938402197025	-0.360274576477728	0.09047528374474	0.246299340802497
UCD.Lipid.318	CSH_negESI #615	negESI #615	16.1	UCD.Lipid.318	0.0692545996254669	-0.12243957388696	0.261914354775197	0.478947674648382	0.0886254100976482	-0.133751542647741	0.312101158416732	0.434728358809939
UCD.Lipid.319	CSH_negESI #617	negESI #617	5.3	UCD.Lipid.319	0.0577198726804315	-0.133640979516362	0.249571718188416	0.553953860804258	0.0483061492861883	-0.173424510849943	0.268767547836502	0.667589502076063
UCD.Lipid.320	CSH_negESI #624	negESI #624	5.6	UCD.Lipid.320	-0.0800392138165082	-0.273525134865871	0.111711861629613	0.414179095660728	-0.0335098320686481	-0.263744976196432	0.195190806846566	0.774065011730356
UCD.Lipid.321	CSH_negESI #627	negESI #627	15	UCD.Lipid.321	0.0387257695140936	-0.156240232811706	0.233949657684566	0.696478902638029	0.0323874334309166	-0.190178142047452	0.255128742847051	0.775013013455868
UCD.Lipid.322	CSH_negESI #628	negESI #628	11.7	UCD.Lipid.322	-0.0539469645319926	-0.247484006584439	0.137888859818472	0.582264956399276	-0.0859895714851688	-0.309333780396404	0.135301441139561	0.447193994932556
UCD.Lipid.323	CSH_negESI #631	negESI #631	7.1	UCD.Lipid.323	-0.36276806524033	-0.573325823124108	-0.160705641662114	0.000551054187164653	-0.332309355221959	-0.573624525252788	-0.0989985514675884	0.00592173680412817
UCD.Lipid.324	CSH_negESI #633	negESI #633	5.9	UCD.Lipid.324	-0.0494134510256486	-0.242059428075098	0.142126566632503	0.613211843216241	0.00110263380265799	-0.227422712814	0.22904864073365	0.992424200961102
UCD.Lipid.325	CSH_negESI #638	negESI #638	7.2	UCD.Lipid.325	-0.0105238674262918	-0.202513325730781	0.181072827437717	0.914175958516811	0.0907771313642209	-0.133368464515861	0.315757485775266	0.427133721051412
UCD.Lipid.326	CSH_negESI #639	negESI #639	12.7	UCD.Lipid.326	-0.141877597069978	-0.337641004170872	0.0508062537959732	0.151256033583207	-0.0578768704941212	-0.280766359980351	0.163124234439151	0.608401803281651
UCD.Lipid.327	CSH_negESI #644	negESI #644	5.3	UCD.Lipid.327	0.0314607827975912	-0.159963292410904	0.223103783496849	0.746911364152346	0.118810679486495	-0.10503037308328	0.343327808658918	0.297727126584524
UCD.Lipid.328	CSH_negESI #648	negESI #648	9.8	UCD.Lipid.328	-0.149509693332368	-0.344592081675721	0.0427233834059676	0.129408263339009	-0.160976487404506	-0.38641166130613	0.0625419031916551	0.15879250077346
UCD.Lipid.329	CSH_negESI #650	negESI #650	7.7	UCD.Lipid.329	0.129047170715962	-0.0626792291493641	0.322789145841077	0.188415084880975	0.20786286317067	-0.0221714305721145	0.441461485816645	0.0781341877181771
UCD.Lipid.330	CSH_negESI #653	negESI #653	7	UCD.Lipid.330	0.0341062546942656	-0.157740016047158	0.226354005093518	0.727130546934235	0.0912201177103738	-0.129882747492875	0.3140088135359	0.419353436655392
UCD.Lipid.331	CSH_negESI #658	negESI #658	8.6	UCD.Lipid.331	0.0912381364125164	-0.101682162581363	0.285480988808946	0.35449607699521	0.0974855070001096	-0.121616103681011	0.317244066744008	0.382722443166221
UCD.Lipid.332	CSH_negESI #668	negESI #668	15.2	UCD.Lipid.332	-0.166722144240997	-0.368870862850112	0.0301394033516316	0.100431850186189	-0.0869154782673784	-0.320511373389151	0.141709537286476	0.459678805129504
UCD.Lipid.333	CSH_negESI #670	negESI #670	5.2	UCD.Lipid.333	-0.000107268405862599	-0.191919596265191	0.19149674119558	0.999123036151297	0.1051815557218	-0.125488962480271	0.336974615494674	0.371447996231619
UCD.Lipid.334	CSH_negESI #678	negESI #678	8.2	UCD.Lipid.334	-0.100069536911445	-0.293087911852587	0.0910736389409914	0.30603432928268	-0.102670131145082	-0.318127037911207	0.111885739675774	0.348098309397626
UCD.Lipid.335	CSH_negESI #682	negESI #682	7.4	UCD.Lipid.335	-0.147476231624952	-0.341707266740386	0.0440579932816947	0.133093644541769	-0.214092742355671	-0.438684169569431	0.00622556535875121	0.0586753379986164
UCD.Lipid.336	CSH_negESI #683	negESI #683	10.2	UCD.Lipid.336	-0.181928956155192	-0.380544478535204	0.012436912507563	0.0688882477385629	-0.135209767945407	-0.362807211563343	0.0886766117348867	0.23917502819425
UCD.Lipid.337	CSH_negESI #690	negESI #690	7	UCD.Lipid.337	-0.233480885762425	-0.431557620222008	-0.0397813215850783	0.0192190648875394	-0.133806418632291	-0.369200043432798	0.0978981351326914	0.260241414838248
